FET Vds-Id
VDS= 0 to 2 in 0.05 step
VG= 0 to 2 in 0.5 step
NO. VG VDS VS ID IS IG ISUB VSUB
 V V V A A A A V
97 0.5 0.7 0 4.1E-13 -5E-14 1E-12 7.2E-13 0
98 0.5 0.75 0 3.9E-13 -1.83E-12 -1.65E-12 4.8E-13 0
99 0.5 0.8 0 8.5E-13 2.04E-12 3.58E-12 4.6E-13 0
100 0.5 0.85 0 9E-13 -2.64E-12 -1.98E-12 2.1E-13 0
101 0.5 0.9 0 1.35E-12 -1.1E-12 5.8E-13 -3.1E-13 0
102 0.5 0.95 0 2.51E-12 -7.2E-13 -2.3E-13 -1.32E-12 0
103 0.5 1 0 4.62E-12 -1.05E-12 -6.8E-13 -3.45E-12 0
104 0.5 1.05 0 8.67E-12 -1.28E-12 3E-14 -7.49E-12 0
105 0.5 1.1 0 1.691E-11 1.03E-12 2.11E-12 -1.561E-11 0
106 0.5 1.15 0 3.352E-11 -2.9E-12 -1.88E-12 -3.25E-11 0
107 0.5 1.2 0 6.791E-11 -6E-13 6.3E-13 -6.676E-11 0
108 0.5 1.25 0 1.3683E-10 -7.3E-13 -4.9E-13 -1.3589E-10 0
109 0.5 1.3 0 2.7632E-10 -5.2E-13 4E-13 -2.7464E-10 0
110 0.5 1.35 0 5.5277E-10 -2.8E-12 -1.69E-12 -5.5192E-10 0
111 0.5 1.4 0 1.10309E-09 -2.79E-12 -1.32E-12 -1.10049E-09 0
112 0.5 1.45 0 2.18193E-09 -1.09E-12 -4.6E-13 -2.16965E-09 0
113 0.5 1.5 0 4.21408E-09 -9.5E-13 2.17E-12 -4.17289E-09 0
114 0.5 1.55 0 7.88273E-09 1E-12 2.97E-12 -7.79657E-09 0
115 0.5 1.6 0 1.41053E-08 -1.08E-12 1.2E-13 -1.39824E-08 0
116 0.5 1.65 0 2.47769E-08 -1.66E-12 -7.5E-13 -2.4423E-08 0
117 0.5 1.7 0 4.11153E-08 -7.8E-13 -1E-14 -4.04229E-08 0
118 0.5 1.75 0 6.49862E-08 1.34E-12 1.4E-12 -6.33394E-08 0
119 0.5 1.8 0 9.76037E-08 -6.3E-13 5.2E-13 -9.60822E-08 0
120 0.5 1.85 0 1.4067E-07 -1.54E-12 -1.39E-12 -1.37952E-07 0
121 0.5 1.9 0 2.00685E-07 2.73E-12 3.11E-12 -1.98811E-07 0
122 0.5 1.95 0 2.82577E-07 1.64E-12 2.98E-12 -2.79545E-07 0
123 0.5 2 0 3.91034E-07 -2.43E-12 -8.2E-13 -3.85738E-07 0
124 0.5 2 0 3.8458E-07 -9.9E-13 -1.11E-12 -3.80387E-07 0
125 0.5 1.95 0 2.69972E-07 -7.6E-13 -1.2E-13 -2.69224E-07 0
126 0.5 1.9 0 1.8787E-07 -1.24E-12 1.16E-12 -1.87422E-07 0
127 0.5 1.85 0 1.28046E-07 -8.6E-13 -8.2E-13 -1.28566E-07 0
128 0.5 1.8 0 8.50785E-08 1.49E-12 2.69E-12 -8.54053E-08 0
129 0.5 1.75 0 5.4436E-08 -1.6E-12 -1.43E-12 -5.46619E-08 0
130 0.5 1.7 0 3.34007E-08 2.82E-12 1.7E-13 -3.35004E-08 0
131 0.5 1.65 0 1.96166E-08 3.07E-12 3.57E-12 -1.97682E-08 0
132 0.5 1.6 0 1.11523E-08 1.1E-12 2.76E-12 -1.12221E-08 0
133 0.5 1.55 0 6.18113E-09 2.23E-12 1.11E-12 -6.21569E-09 0
134 0.5 1.5 0 3.33836E-09 -2.45E-12 -6.5E-13 -3.35243E-09 0
135 0.5 1.45 0 1.76494E-09 -1.83E-12 5.5E-13 -1.76772E-09 0
136 0.5 1.4 0 9.2092E-10 -2.28E-12 -1.15E-12 -9.2129E-10 0
137 0.5 1.35 0 4.7805E-10 -4.15E-12 -2.61E-12 -4.7825E-10 0
138 0.5 1.3 0 2.4787E-10 -3.18E-12 -2.28E-12 -2.4916E-10 0
139 0.5 1.25 0 1.2835E-10 -4.42E-12 -4.5E-12 -1.278E-10 0
140 0.5 1.2 0 6.692E-11 1.59E-12 1.23E-12 -6.479E-11 0
141 0.5 1.15 0 3.41E-11 4.9E-13 7.5E-13 -3.275E-11 0
142 0.5 1.1 0 1.708E-11 -3.8E-12 -4.61E-12 -1.65E-11 0
143 0.5 1.05 0 9.03E-12 -1.91E-12 -4.9E-13 -7.84E-12 0
144 0.5 1 0 5.06E-12 1.39E-12 2.37E-12 -3.65E-12 0
145 0.5 0.95 0 2.73E-12 5.8E-13 1.32E-12 -1.47E-12 0
146 0.5 0.9 0 1.45E-12 1.9E-13 -6.02E-12 -5.2E-13 0
147 0.5 0.85 0 9.6E-13 -6.8E-13 -7.2E-13 1.4E-13 0
148 0.5 0.8 0 8E-13 1.14E-12 1.94E-12 5.2E-13 0
149 0.5 0.75 0 9E-14 -1.54E-12 -5E-13 7.2E-13 0
150 0.5 0.7 0 1.7E-13 4.8E-13 -3E-14 6.3E-13 0
151 0.5 0.65 0 -1.5E-13 -2.95E-12 -4.2E-13 5.4E-13 0
152 0.5 0.6 0 -3.1E-13 -9E-13 -1.99E-12 1.12E-12 0
153 0.5 0.55 0 1.5E-13 1.17E-12 1.55E-12 8.7E-13 0
154 0.5 0.5 0 2E-14 -1.81E-12 -3.3E-13 8.8E-13 0
155 0.5 0.45 0 9E-14 0 1.44E-12 1E-12 0
156 0.5 0.4 0 7E-14 2E-14 -8.8E-13 1.05E-12 0
157 0.5 0.35 0 4E-14 -2.68E-12 -1.38E-12 7.8E-13 0
158 0.5 0.3 0 -9E-14 4.3E-13 1.79E-12 7.9E-13 0
159 0.5 0.25 0 -2E-14 -6.9E-13 8.4E-13 6.8E-13 0
160 0.5 0.2 0 1E-14 -3.03E-12 -2.11E-12 1.01E-12 0
161 0.5 0.15 0 3.2E-13 -1.5E-12 6.6E-13 1.02E-12 0
162 0.5 0.1 0 1.7E-13 -1.92E-12 -7.8E-13 1.09E-12 0
163 0.5 0.05 0 2.7E-13 5.59E-12 4.13E-12 1.36E-12 0
164 0.5 0 0 3.1E-13 -1.11E-12 -1.02E-12 9.6E-13 0
165 1 0 0 -6.061E-11 5.818E-11 8.93E-12 8.1E-13 0
166 1 0.05 0 1.16853E-09 -1.1682E-09 4.42E-12 1.14E-12 0
167 1 0.1 0 1.34233E-09 -1.34422E-09 1.1E-12 1.05E-12 0
168 1 0.15 0 1.36844E-09 -1.36587E-09 2.21E-12 9.3E-13 0
169 1 0.2 0 1.37051E-09 -1.37277E-09 -1.14E-12 1E-12 0
170 1 0.25 0 1.36938E-09 -1.3699E-09 -5.2E-13 1.07E-12 0
