FET Vds-Id
VG= 0 to 2 in 0.02 step
VDS= 0.05 to 0.5 in 0.45 step
NO. VG VDS ID IG VSUB
 V V A A V
180 0.44 0.05 1.05727E-08 -3.189E-11 0
181 0.42 0.05 7.92283E-09 -3.456E-11 0
182 0.4 0.05 5.65057E-09 -2.897E-11 0
183 0.38 0.05 3.9998E-09 -3.36E-11 0
184 0.36 0.05 2.8024E-09 -3.208E-11 0
185 0.34 0.05 1.94817E-09 -3.644E-11 0
186 0.32 0.05 1.34443E-09 -2.905E-11 0
187 0.3 0.05 9.2161E-10 -3.541E-11 0
188 0.28 0.05 6.358E-10 -3.456E-11 0
189 0.26 0.05 4.4017E-10 -3.335E-11 0
190 0.24 0.05 3.0764E-10 -3.192E-11 0
191 0.22 0.05 2.2137E-10 -2.921E-11 0
192 0.2 0.05 1.6403E-10 -2.133E-11 0
193 0.18 0.05 1.2086E-10 -2.69E-11 0
194 0.16 0.05 9.083E-11 -2.248E-11 0
195 0.14 0.05 6.972E-11 -2.866E-11 0
196 0.12 0.05 5.438E-11 -2.787E-11 0
197 0.1 0.05 4.288E-11 -2.456E-11 0
198 0.08 0.05 3.414E-11 -2.968E-11 0
199 0.06 0.05 2.753E-11 -2.833E-11 0
200 0.04 0.05 2.248E-11 -2.354E-11 0
201 0.02 0.05 1.85E-11 -2.706E-11 0
202 0 0.05 1.541E-11 -2.56E-11 0
203 0 0.5 3.796E-11 -1.874E-11 0
204 0.02 0.5 4.113E-11 -6.69E-12 0
205 0.04 0.5 4.726E-11 -8.94E-12 0
206 0.06 0.5 5.614E-11 -4.95E-12 0
207 0.08 0.5 6.813E-11 3.5E-13 0
208 0.1 0.5 8.448E-11 -2.19E-12 0
209 0.12 0.5 1.0742E-10 -2.5E-13 0
210 0.14 0.5 1.4049E-10 5.56E-12 0
211 0.16 0.5 1.9002E-10 8.8E-13 0
212 0.18 0.5 2.6568E-10 1.88E-12 0
213 0.2 0.5 3.835E-10 1.62E-12 0
214 0.22 0.5 5.7198E-10 2.12E-12 0
215 0.24 0.5 8.6855E-10 3.27E-12 0
216 0.26 0.5 1.32861E-09 6.86E-12 0
217 0.28 0.5 2.02611E-09 2.39E-12 0
218 0.3 0.5 3.07494E-09 8.19E-12 0
219 0.32 0.5 4.6181E-09 5.81E-12 0
220 0.34 0.5 6.85132E-09 8.19E-12 0
221 0.36 0.5 1.001348E-08 3.45E-12 0
222 0.38 0.5 1.39491E-08 3.58E-12 0
223 0.4 0.5 2.02368E-08 1.75E-12 0
