FET Vds-Id
VG= -2 to 4 in 0.02 step
VDS= 0.05 to 0.5 in 0.45 step
NO. VG VDS ID IG VSUB
 V V A A V
172 1.42 0.05 5.81668E-06 3.38679E-09 0
173 1.44 0.05 5.94643E-06 3.74426E-09 0
174 1.46 0.05 6.06642E-06 4.09815E-09 0
175 1.48 0.05 6.19452E-06 4.51985E-09 0
176 1.5 0.05 6.31303E-06 4.93578E-09 0
177 1.52 0.05 6.43933E-06 5.42935E-09 0
178 1.54 0.05 6.5373E-06 5.74405E-09 0
179 1.56 0.05 6.63934E-06 6.36081E-09 0
180 1.58 0.05 6.75016E-06 6.78196E-09 0
181 1.6 0.05 6.84386E-06 7.3589E-09 0
182 1.62 0.05 6.98877E-06 8.1358E-09 0
183 1.64 0.05 7.12454E-06 8.939E-09 0
184 1.66 0.05 7.26198E-06 9.853E-09 0
185 1.68 0.05 7.38961E-06 1.07597E-08 0
186 1.7 0.05 7.51774E-06 1.17688E-08 0
187 1.72 0.05 7.63432E-06 1.27829E-08 0
188 1.74 0.05 7.75534E-06 1.39246E-08 0
189 1.76 0.05 7.86484E-06 1.5064E-08 0
190 1.78 0.05 7.98116E-06 1.63554E-08 0
191 1.8 0.05 8.08617E-06 1.76529E-08 0
192 1.82 0.05 8.19142E-06 1.90322E-08 0
193 1.84 0.05 8.30213E-06 2.05911E-08 0
194 1.86 0.05 8.4033E-06 2.21592E-08 0
195 1.88 0.05 8.51099E-06 2.39148E-08 0
196 1.9 0.05 8.60935E-06 2.56855E-08 0
197 1.92 0.05 8.71506E-06 2.76801E-08 0
198 1.94 0.05 8.81136E-06 2.96763E-08 0
199 1.96 0.05 8.91463E-06 3.1911E-08 0
200 1.98 0.05 9.00865E-06 3.41486E-08 0
201 2 0.05 9.10983E-06 3.66676E-08 0
202 2.02 0.05 9.20263E-06 3.91794E-08 0
203 2.04 0.05 9.29521E-06 4.18227E-08 0
204 2.06 0.05 9.3939E-06 4.48028E-08 0
205 2.08 0.05 9.48373E-06 4.77494E-08 0
206 2.1 0.05 9.58127E-06 5.106E-08 0
207 2.12 0.05 9.66996E-06 5.43687E-08 0
208 2.14 0.05 9.76504E-06 5.80227E-08 0
209 2.16 0.05 9.85259E-06 6.16743E-08 0
210 2.18 0.05 9.94633E-06 6.5711E-08 0
211 2.2 0.05 1.00335E-05 6.97532E-08 0
212 2.22 0.05 1.012086E-05 7.39843E-08 0
213 2.24 0.05 1.021357E-05 7.86481E-08 0
214 2.26 0.05 1.029978E-05 8.32874E-08 0
215 2.28 0.05 1.039193E-05 8.83764E-08 0
216 2.3 0.05 1.047778E-05 9.33948E-08 0
217 2.32 0.05 1.055469E-05 9.76046E-08 0
218 2.34 0.05 1.062539E-05 1.02204E-07 0
219 2.36 0.05 1.072552E-05 1.08776E-07 0
220 2.38 0.05 1.081351E-05 1.14922E-07 0
221 2.4 0.05 1.090584E-05 1.21582E-07 0
222 2.42 0.05 1.099028E-05 1.28037E-07 0
223 2.44 0.05 1.107435E-05 1.34702E-07 0
224 2.46 0.05 1.116151E-05 1.4195E-07 0
225 2.48 0.05 1.124136E-05 1.48967E-07 0
226 2.5 0.05 1.132514E-05 1.56642E-07 0
227 2.52 0.05 1.13956E-05 1.63705E-07 0
228 2.54 0.05 1.14818E-05 1.71958E-07 0
229 2.56 0.05 1.1556E-05 1.79882E-07 0
230 2.58 0.05 1.16323E-05 1.88519E-07 0
231 2.6 0.05 1.17029E-05 1.969E-07 0
232 2.62 0.05 1.17718E-05 2.05495E-07 0
233 2.64 0.05 1.18422E-05 2.14882E-07 0
234 2.66 0.05 1.19062E-05 2.23902E-07 0
235 2.68 0.05 1.19722E-05 2.33847E-07 0
236 2.7 0.05 1.20318E-05 2.43325E-07 0
237 2.72 0.05 1.20924E-05 2.53788E-07 0
238 2.74 0.05 1.21475E-05 2.63873E-07 0
239 2.76 0.05 1.22031E-05 2.74973E-07 0
240 2.78 0.05 1.22529E-05 2.8576E-07 0
241 2.8 0.05 1.23034E-05 2.97613E-07 0
242 2.82 0.05 1.23484E-05 3.0905E-07 0
243 2.84 0.05 1.23917E-05 3.20951E-07 0
244 2.86 0.05 1.24348E-05 3.34004E-07 0
245 2.88 0.05 1.2472E-05 3.4685E-07 0
246 2.9 0.05 1.25099E-05 3.60922E-07 0
247 2.92 0.05 1.25422E-05 3.7472E-07 0
248 2.94 0.05 1.25754E-05 3.90075E-07 0
249 2.96 0.05 1.2604E-05 4.05009E-07 0
