FET Vds-Id
VG= 0 to -2 in -0.02 step
VDS= -0.05 to -0.5 in -0.45 step
NO. VG VDS ID IG VSUB
 V V A A V
144 -1.16 -0.05 -1.43752E-07 -3.5833E-10 0
145 -1.14 -0.05 -1.02932E-07 -3.3846E-10 0
146 -1.12 -0.05 -6.97315E-08 -3.3342E-10 0
147 -1.1 -0.05 -4.45321E-08 -3.23E-10 0
148 -1.08 -0.05 -2.68638E-08 -3.2285E-10 0
149 -1.06 -0.05 -1.52606E-08 -3.0953E-10 0
150 -1.04 -0.05 -8.26974E-09 -2.9824E-10 0
151 -1.02 -0.05 -4.29421E-09 -2.7822E-10 0
152 -1 -0.05 -2.13369E-09 -2.6848E-10 0
153 -0.98 -0.05 -1.01071E-09 -2.419E-10 0
154 -0.96 -0.05 -4.8093E-10 -1.6094E-10 0
155 -0.94 -0.05 -2.4071E-10 -8.42E-11 0
156 -0.92 -0.05 -1.2143E-10 -4.226E-11 0
157 -0.9 -0.05 -6.163E-11 -2.225E-11 0
158 -0.88 -0.05 -3.15E-11 -1.168E-11 0
159 -0.86 -0.05 -1.633E-11 -6.88E-12 0
160 -0.84 -0.05 -8.73E-12 -4.88E-12 0
161 -0.82 -0.05 -4.92E-12 -3.99E-12 0
162 -0.8 -0.05 -2.96E-12 -2.39E-12 0
163 -0.78 -0.05 -2E-12 -2.73E-12 0
164 -0.76 -0.05 -1.43E-12 -2.38E-12 0
165 -0.74 -0.05 -1.15E-12 -2.57E-12 0
166 -0.72 -0.05 -1.06E-12 -2.16E-12 0
167 -0.7 -0.05 -9.5E-13 -1.42E-12 0
168 -0.68 -0.05 -9E-13 -2.07E-12 0
169 -0.66 -0.05 -8.5E-13 -2.34E-12 0
170 -0.64 -0.05 -8.4E-13 -1.57E-12 0
171 -0.62 -0.05 -7.7E-13 -2.27E-12 0
172 -0.6 -0.05 -7.2E-13 -1.71E-12 0
173 -0.58 -0.05 -8.6E-13 -2.76E-12 0
174 -0.56 -0.05 -6.3E-13 -1.4E-12 0
175 -0.54 -0.05 -6.1E-13 -5E-13 0
176 -0.52 -0.05 -7.1E-13 -8.8E-13 0
177 -0.5 -0.05 -8.4E-13 -1.86E-12 0
178 -0.48 -0.05 -8.6E-13 -1.84E-12 0
179 -0.46 -0.05 -8.2E-13 -1.76E-12 0
180 -0.44 -0.05 -7.5E-13 -1.46E-12 0
181 -0.42 -0.05 -7.9E-13 -1.26E-12 0
182 -0.4 -0.05 -8.5E-13 -1.21E-12 0
183 -0.38 -0.05 -8.5E-13 -8.7E-13 0
184 -0.36 -0.05 -9.4E-13 -1.15E-12 0
185 -0.34 -0.05 -8.8E-13 -6.8E-13 0
186 -0.32 -0.05 -7.1E-13 -1.19E-12 0
187 -0.3 -0.05 -6.9E-13 -7.8E-13 0
188 -0.28 -0.05 -9.1E-13 2E-14 0
189 -0.26 -0.05 -8.3E-13 0 0
190 -0.24 -0.05 -9.2E-13 1.1E-13 0
191 -0.22 -0.05 -8.9E-13 1.2E-13 0
192 -0.2 -0.05 -1.02E-12 -9.6E-13 0
193 -0.18 -0.05 -1.08E-12 -7.5E-13 0
194 -0.16 -0.05 -1.03E-12 -8.6E-13 0
195 -0.14 -0.05 -9.9E-13 -4.4E-13 0
196 -0.12 -0.05 -1.09E-12 -2.9E-13 0
197 -0.1 -0.05 -1.01E-12 2.5E-13 0
198 -0.08 -0.05 -1.08E-12 3.1E-13 0
199 -0.06 -0.05 -1.08E-12 -6.1E-13 0
200 -0.04 -0.05 -1.07E-12 4.7E-13 0
201 -0.02 -0.05 -1.12E-12 1.52E-12 0
202 0 -0.05 -1.15E-12 3.22E-12 0
