    Nsub = 1.6e16 cm-3

      Ns [1/m2]         Eeff [V/m]        mob. [m2/Vs]
   6.98722568592E+16   4.19395290029E+7   .00940222556001
   7.03012674094E+16   4.21606992671E+7   .00937895152467
   7.07302779597E+16   4.23818695313E+7   .00935452508094
   7.115928851E+16   4.26030397956E+7   .009312032215
   7.15890792415E+16   4.28246122712E+7   .00930308242174
   7.20196501544E+16   4.30465869581E+7   .00926948027096
   7.24502210673E+16   4.3268561645E+7   .00924503178219
   7.28807919801E+16   4.34905363319E+7   .00921773925344
   7.33105827117E+16   4.37121088075E+7   .00918844269395
   7.3739593262E+16   4.39332790717E+7   .00917197027064
   7.41686038122E+16   4.4154449336E+7   .00912695555902
   7.45976143625E+16   4.43756196002E+7   .00911340684757
   7.50274050941E+16   4.45971920758E+7   .00908892882751
   7.5457976007E+16   4.48191667627E+7   .00906833427141
   7.58885469198E+16   4.50411414496E+7   .00903878001487
   7.63183376514E+16   4.52627139252E+7   .00901197829272
   7.67473482017E+16   4.54838841895E+7   .00900358385568
   7.71763587519E+16   4.57050544537E+7   .00897407986049
   7.76053693022E+16   4.5926224718E+7   .00894245024517
   7.80351600338E+16   4.61477971935E+7   .00892262069357
   7.84649507653E+16   4.63693696691E+7   .00889444017233
   7.88947414969E+16   4.65909421447E+7   .0088744450775
   7.93245322285E+16   4.68125146203E+7   .00885994376233
   7.97543229601E+16   4.70340870959E+7   .00883017083285
   8.01841136916E+16   4.72556595714E+7   .00880498842007
   8.06131242419E+16   4.74768298357E+7   .0087700887055
   8.10429149735E+16   4.76984023113E+7   .00875817003321
   8.14734858863E+16   4.79203769982E+7   .00872729862794
   8.19032766179E+16   4.81419494738E+7   .00871480043443
   8.23330673495E+16   4.83635219493E+7   .00869180196555
   8.2762858081E+16   4.85850944249E+7   .00866398448678
   8.31918686313E+16   4.88062646892E+7   .0086424820854
   8.36208791816E+16   4.90274349534E+7   .00861831808846
   8.40498897319E+16   4.92486052177E+7   .00859409892516
   8.44796804634E+16   4.94701776932E+7   .00856749398063
   8.49102513763E+16   4.96921523801E+7   .00855542159256
   8.53408222892E+16   4.99141270671E+7   .00853559315669
   8.5771393202E+16   5.0136101754E+7   .00850428026562
   8.62011839336E+16   5.03576742295E+7   .00848248051047
   8.66309746652E+16   5.05792467051E+7   .00845665072408
   8.70607653967E+16   5.08008191807E+7   .00844404348796
   8.7489775947E+16   5.1021989445E+7   .00842003625928
   8.79187864973E+16   5.12431597092E+7   .00839568620079
   8.83485772288E+16   5.14647321848E+7   .00836819638987
   8.87783679604E+16   5.16863046604E+7   .00834468771784
   8.92073785107E+16   5.19074749246E+7   .00833114770293
   8.9636389061E+16   5.21286451889E+7   .00830117993848
   9.00661797925E+16   5.23502176644E+7   .00828522839215
   9.04967507054E+16   5.25721923513E+7   .00826795536627
   9.0926541437E+16   5.27937648269E+7   .00824910311957
   9.13555519872E+16   5.30149350912E+7   .0082232781994
   9.17845625375E+16   5.32361053554E+7   .00820377566171
   9.22143532691E+16   5.3457677831E+7   .00819071308788
   9.26449241819E+16   5.36796525179E+7   .00816387389406
   9.30747149135E+16   5.39012249935E+7   .00814525593533
   9.35045056451E+16   5.41227974691E+7   .00812477420617
   9.39342963766E+16   5.43443699447E+7   .0080974577758
   9.43633069269E+16   5.45655402089E+7   .00808094220382
   9.47930976585E+16   5.47871126845E+7   .00806839045625
   9.52236685714E+16   5.50090873714E+7   .00804429653246
   9.56534593029E+16   5.5230659847E+7   .00802247414266
   9.60832500345E+16   5.54522323225E+7   .0080069199302
   9.65130407661E+16   5.56738047981E+7   .00798808699844
   9.69420513163E+16   5.58949750624E+7   .00796464370338
   9.73710618666E+16   5.61161453266E+7   .00793411161215
   9.78008525982E+16   5.63377178022E+7   .00792414755854
   9.8231423511E+16   5.65596924891E+7   .00790555589169
   9.86619944239E+16   5.6781667176E+7   .00788751220664
   9.90917851555E+16   5.70032396516E+7   .00787339964448
   9.95207957057E+16   5.72244099159E+7   .00785398978496
   9.9949806256E+16   5.74455801801E+7   .00782840087846
   1.00378816806E+17   5.76667504444E+7   .00781958530379
   1.00808607538E+17   5.78883229199E+7   .00779757192786
   1.01238398269E+17   5.81098953955E+7   .00778414042851
   1.0166740882E+17   5.83310656598E+7   .00776115011551
   1.0209641937E+17   5.8552235924E+7   .00774506224518
   1.02526210102E+17   5.87738083996E+7   .00772088440016
   1.02956000833E+17   5.89953808752E+7   .00770343842464
   1.03385011383E+17   5.92165511394E+7   .00768607280635
   1.03814021934E+17   5.94377214037E+7   .00767105012368
   1.04243032484E+17   5.96588916679E+7   .00764617279718
   1.04672823215E+17   5.98804641435E+7   .00762677481141
   1.05103394128E+17   6.01024388304E+7   .00761484111676
   1.0553318486E+17   6.0324011306E+7   .00759645006718
   1.0596219541E+17   6.05451815702E+7   .00757335580246
   1.0639120596E+17   6.07663518345E+7   .00755736309992
   1.06820216511E+17   6.09875220987E+7   .00753116754855
   1.07249227061E+17   6.1208692363E+7   .00751760051183
   1.07679017793E+17   6.14302648386E+7   .00750090651534
   1.08108808524E+17   6.16518373141E+7   .00748751330543
   1.08537819074E+17   6.18730075784E+7   .00747252681804
   1.08966829625E+17   6.20941778426E+7   .00745533011012
   1.09396620356E+17   6.23157503182E+7   .00743612806184
   1.09826411088E+17   6.25373227938E+7   .00742019480816
   1.10255421638E+17   6.2758493058E+7   .0074006414922
   1.10684432188E+17   6.29796633223E+7   .00739132497924
   1.11113442739E+17   6.32008335865E+7   .0073571930151
   1.11542453289E+17   6.34220038508E+7   .00734470357971
   1.11971463839E+17   6.3643174115E+7   .00733400916225
   1.12400474389E+17   6.38643443793E+7   .00730545241295
   1.1282948494E+17   6.40855146435E+7   .00729858619976
